date,pnl
2007-12-11,-100000.00
2007-12-12,0.00
2007-12-13,0.00
2007-12-14,0.00
2007-12-17,0.00
2007-12-18,0.00
2007-12-19,0.00
2007-12-20,0.00
2007-12-21,0.00
2007-12-24,0.00
2007-12-26,0.00
2007-12-27,0.00
2007-12-28,0.00
2007-12-31,0.00
2008-01-02,0.00
2008-01-03,0.00
2008-01-04,0.00
2008-01-07,0.00
2008-01-08,0.00
2008-01-09,0.00
2008-01-10,0.00
2008-01-11,0.00
2008-01-14,0.00
2008-01-15,0.00
2008-01-16,0.00
2008-01-17,0.00
2008-01-18,0.00
2008-01-22,0.00
2008-01-23,0.00
2008-01-24,0.00
2008-01-25,0.00
2008-01-28,0.00
2008-01-29,0.00
2008-01-30,0.00
2008-01-31,0.00
2008-02-01,0.00
2008-02-04,0.00
