date,pnl
2007-08-14,-100000.00
2007-08-15,0.00
2007-08-16,0.00
2007-08-17,0.00
2007-08-20,0.00
2007-08-21,0.00
2007-08-22,0.00
2007-08-23,0.00
2007-08-24,0.00
2007-08-27,0.00
2007-08-28,0.00
2007-08-29,0.00
2007-08-30,0.00
2007-08-31,0.00
2007-09-04,0.00
2007-09-05,0.00
2007-09-06,0.00
2007-09-07,0.00
2007-09-10,0.00
2007-09-11,0.00
2007-09-12,0.00
2007-09-13,0.00
2007-09-14,0.00
2007-09-17,0.00
2007-09-18,0.00
2007-09-19,0.00
2007-09-20,0.00
2007-09-21,0.00
2007-09-24,0.00
2007-09-25,0.00
2007-09-26,0.00
2007-09-27,0.00
2007-09-28,0.00
2007-10-01,0.00
2007-10-02,0.00
2007-10-03,0.00
2007-10-04,0.00
2007-10-05,0.00
2007-10-08,0.00
